奥园翡翠东湾,坪山区,3室2厅1厨2卫,低楼层 (共31层),88.6㎡,板塔结合,西南,精装,两梯六户,2019-12-29,2019-09-26,未满两年,285万元,坪山
保利上城,龙岗区,3室2厅1厨2卫,低楼层 (共33层),88.15㎡,板塔结合,东南 西北,精装,三梯五户,2019-11-20,2014-05-21,满五年,438万元,龙岗中心城
,暂无数据,,,,,,,,,,,,暂无数据
金海岸大厦,南山区,2室1厅1厨1卫,低楼层 (共30层),56.56㎡,塔楼,北,精装,三梯二十户,2019-11-28,2013-01-29,满五年,485万元,后海
博林贡院,福田区,5室3厅1厨4卫,高楼层 (共26层),229.4㎡,塔楼,南,精装,两梯四户,2017-04-22,2003-03-05,满五年,2300万元,竹子林
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
鹏城悦里·名城汇,龙岗区,2室2厅1厨1卫,中楼层 (共26层),44.79㎡,板塔结合,西北,简装,四梯二十二户,2019-03-18,2017-12-26,满两年,130万元,布吉大芬
英郡年华,龙岗区,2室2厅1厨1卫,高楼层 (共17层),66.24㎡,塔楼,东南 西南,精装,两梯七户,2018-04-10,2014-05-23,满五年,298万元,丹竹头
中海康城国际一期,龙岗区,3室2厅1厨2卫,低楼层 (共34层),87.52㎡,塔楼,东南,精装,四梯六户,2018-01-17,2009-10-12,满五年,390万元,大运新城
,暂无数据,,,,,,,,,,,,暂无数据
东方半岛花园A区,龙岗区,2室1厅1厨1卫,低楼层 (共8层),69.11㎡,板塔结合,东南,简装,一梯四户,2018-12-09,2015-04-08,满两年,268万元,布吉大芬
中海大山地北区,龙岗区,2室2厅1厨1卫,低楼层 (共31层),72.35㎡,板塔结合,北,精装,三梯六户,2019-07-22,2010-12-21,满五年,285万元,横岗
嘉洲豪园,福田区,3室2厅1厨1卫,高楼层 (共18层),96.83㎡,板塔结合,北,精装,两梯六户,2018-07-24,2012-07-26,满五年,556万元,新洲
家和花园南区,龙岗区,3室2厅1厨1卫,高楼层 (共7层),78.68㎡,板塔结合,南,简装,一梯四户,2018-07-22,2016-01-08,满两年,400万元,坂田
绿景花园二期,福田区,2室2厅1厨1卫,中楼层 (共29层),70㎡,塔楼,南,精装,两梯七户,2019-05-30,2008-07-09,满五年,550万元,新洲
,暂无数据,,,,,,,,,,,,暂无数据
KPR佳兆业广场,大鹏新区,1室0厅1厨1卫,高楼层 (共18层),58.15㎡,板楼,南,简装,四梯三十一户,2019-12-27,2017-07-19,满两年,175万元,大鹏半岛
南塘物业小区,罗湖区,2室1厅1厨1卫,高楼层 (共7层),63.09㎡,板塔结合,南,精装,一梯五户,2019-11-18,2015-08-04,满两年,260万元,东门
皇庭世纪,福田区,3室1厅1厨1卫,低楼层 (共31层),103.45㎡,板塔结合,东南,简装,三梯八户,2018-08-02,2007-10-09,满五年,800万元,石厦
,暂无数据,,,,,,,,,,,,暂无数据
幸福枫景,龙华区,4室2厅1厨2卫,低楼层 (共11层),87.12㎡,板塔结合,西,简装,一梯四户,2018-10-10,2017-04-06,满两年,560万元,红山
阳光花地苑,南山区,2室2厅1厨1卫,中楼层 (共27层),64.82㎡,塔楼,西南,精装,三梯十户,2020-01-03,2017-09-21,满两年,623万元,前海
宝田苑,福田区,3室1厅1厨2卫,低楼层 (共14层),106.62㎡,板塔结合,北,精装,两梯九户,2018-06-26,2010-08-20,满五年,720万元,皇岗
宏发嘉域,光明区,3室2厅1厨2卫,中楼层 (共31层),88.64㎡,板塔结合,南,毛坯,两梯五户,2019-12-07,2015-07-04,满两年,419万元,公明
万象天成,龙岗区,1室1厅1厨1卫,中楼层 (共26层),39.85㎡,塔楼,西北,简装,四梯二十五户,2018-10-04,2014-07-18,满五年,160万元,龙岗中心城
家和盛世花园二期,龙岗区,2室2厅1厨1卫,高楼层 (共28层),66.17㎡,板塔结合,南,精装,两梯三户,2018-08-11,2012-08-01,满五年,368万元,龙岗中心城
万事达名苑,罗湖区,2室1厅1厨1卫,高楼层 (共18层),71.08㎡,板塔结合,西南,简装,一梯九户,2018-03-25,2011-07-04,满五年,365万元,百仕达
骏皇嘉园,福田区,1室0厅1厨1卫,高楼层 (共30层),31.58㎡,板塔结合,西南,精装,两梯十户,2019-12-06,2019-12-11,未满两年,230万元,新洲
阳光带海滨城二期,南山区,2室1厅1厨1卫,低楼层 (共25层),82.39㎡,塔楼,西北,精装,两梯三户,2019-11-25,2005-03-04,满五年,1200万元,科技园
新华城,龙华区,3室1厅2厨1卫,低楼层 (共31层),72.74㎡,板塔结合,北,精装,三梯六户,2019-07-14,2019-07-14,未满两年,360万元,龙华新区
桃花园,南山区,2室1厅1厨1卫,中楼层 (共8层),80.51㎡,板塔结合,南,简装,一梯四户,2019-11-27,2016-11-07,满两年,570万元,南头
桃源村三期,南山区,3室2厅1厨1卫,高楼层 (共34层),92.53㎡,塔楼,东北,精装,三梯八户,2019-10-12,2008-07-31,满五年,640万元,西丽
海月花园三期,南山区,5室1厅1厨1卫,高楼层 (共24层),209.07㎡,板塔结合,东南,简装,两梯两户,2019-01-09,2006-07-26,满五年,1830万元,蛇口
中海康城国际一期,龙岗区,3室1厅1厨2卫,低楼层 (共34层),87.52㎡,塔楼,东南,精装,四梯六户,2018-06-29,2011-11-10,满五年,380万元,大运新城
兰亭国际名园,罗湖区,3室2厅1厨2卫,低楼层 (共50层),160.92㎡,塔楼,南 北 东北,简装,三梯八户,2018-04-25,2015-12-12,满两年,849万元,莲塘
龙园山庄,罗湖区,3室1厅1厨1卫,低楼层 (共8层),78.31㎡,板塔结合,东南,简装,一梯两户,2019-11-03,2013-03-23,满五年,318万元,清水河
现代之窗,福田区,1室1厅0厨1卫,低楼层 (共32层),67.71㎡,板塔结合,南,简装,六梯十六户,2019-12-09,2018-02-09,未满两年,600万元,华强北
水晶之城,龙岗区,3室2厅1厨2卫,高楼层 (共6层),87.96㎡,板塔结合,东南,简装,一梯两户,2018-03-23,2005-09-14,满五年,305万元,横岗
佳兆业上品雅园,龙岗区,3室1厅1厨1卫,低楼层 (共33层),84.42㎡,塔楼,西南,简装,两梯四户,2019-09-03,2010-06-11,满五年,540万元,坂田
communityName,areaName,roomType,louCeng,area,jianZhu,chaoXiang,zhuangXiu,tiHu,guapaitime,jiaoyitime,nianxian,totalPrice,location
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
宝安山庄,宝安区,3室2厅1厨2卫,低楼层 (共11层),88.99㎡,板塔结合,北,毛坯,两梯四户,2019-10-25,2013-07-12,满五年,356万元,松岗
燕晗山苑,南山区,2室1厅1厨1卫,高楼层 (共41层),98.68㎡,板塔结合,西北,精装,两梯三户,2018-02-24,2017-08-27,满两年,1050万元,华侨城
,暂无数据,,,,,,,,,,,,暂无数据
东悦名轩,罗湖区,2室1厅1厨1卫,中楼层 (共33层),70.7㎡,塔楼,东北,精装,两梯十二户,2019-12-25,2018-02-09,未满两年,450万元,东门
桂芳园一期,龙岗区,3室2厅1厨2卫,中楼层 (共5层),88.1㎡,板楼,东北,简装,一梯三户,2018-07-29,2005-12-26,满五年,388万元,布吉大芬
碧馨苑,福田区,2室2厅1厨1卫,中楼层 (共18层),63.55㎡,板塔结合,北,精装,三梯十二户,2019-10-07,2002-04-04,满五年,560万元,石厦
海景花园,南山区,3室2厅1厨2卫,低楼层 (共32层),117.15㎡,板塔结合,南,简装,三梯六户,2018-06-14,2013-03-21,满五年,820万元,华侨城
,暂无数据,,,,,,,,,,,,暂无数据
麟恒中心广场一期,龙岗区,2室1厅1厨1卫,中楼层 (共30层),43.22㎡,板楼,西南,精装,三梯九户,2019-10-16,2015-09-30,满两年,238万元,横岗
,暂无数据,,,,,,,,,,,,暂无数据
金洲嘉丽园,龙岗区,3室2厅1厨1卫,高楼层 (共6层),90.87㎡,板楼,东南,精装,一梯两户,2018-12-18,2007-03-30,满五年,395万元,坂田
丽湖花园二期,龙岗区,2室1厅1厨1卫,低楼层 (共9层),62.46㎡,板塔结合,西南,精装,一梯四户,2018-06-24,2015-06-15,满两年,242万元,布吉水径
中航格澜郡阳光花园,龙华区,4室2厅1厨2卫,低楼层 (共11层),158.58㎡,板塔结合,南 北,精装,两梯两户,2018-04-12,2016-11-07,满两年,635万元,观澜
育德佳园,南山区,2室1厅1厨1卫,中楼层 (共7层),75.08㎡,板塔结合,东南,简装,一梯三户,2019-11-16,2009-11-10,满五年,680万元,后海
豪方天际花园,南山区,3室2厅1厨1卫,中楼层 (共49层),75.63㎡,塔楼,西北,精装,三梯五户,2019-12-22,2016-10-20,满两年,755万元,南头
万科东方尊峪,罗湖区,4室2厅1厨2卫,低楼层 (共24层),174.21㎡,板塔结合,西北,精装,两梯四户,2019-06-22,2011-11-15,满五年,1068万元,莲塘
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
卓越皇后道,龙华区,4室1厅1厨2卫,高楼层 (共26层),162.56㎡,板楼,南,精装,两梯三户,2018-04-21,2014-04-23,满五年,1200万元,红山
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
桂芳园五期,龙岗区,3室2厅1厨2卫,低楼层 (共11层),89.08㎡,板塔结合,东北,简装,一梯四户,2018-07-17,2003-09-04,满五年,350万元,布吉大芬
,暂无数据,,,,,,,,,,,,暂无数据
潜龙鑫茂花园B区,龙华区,3室1厅1厨1卫,中楼层 (共13层),70.94㎡,板塔结合,南,简装,一梯八户,2017-12-01,2016-03-03,满两年,395万元,民治
,暂无数据,,,,,,,,,,,,暂无数据
鸿润豪苑,龙岗区,2室2厅1厨1卫,低楼层 (共18层),63.94㎡,板塔结合,南 北,简装,两梯六户,2019-06-09,2009-06-21,满五年,250万元,布吉南岭
,暂无数据,,,,,,,,,,,,暂无数据
锦荟PARK,龙岗区,3室2厅1厨2卫,低楼层 (共40层),89.26㎡,板塔结合,东南,精装,两梯四户,2019-03-06,2016-09-20,满两年,372万元,横岗
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
锦上花家园,罗湖区,2室1厅1厨1卫,低楼层 (共32层),60.55㎡,板塔结合,西北,简装,三梯十户,2018-05-30,2014-01-14,满五年,310万元,黄贝岭
潜龙花园,龙华区,1室0厅1厨1卫,低楼层 (共7层),29.09㎡,板楼,西,简装,一梯三户,2018-11-24,2016-05-23,满两年,140万元,民治
金地梅陇镇二期,龙华区,4室2厅1厨2卫,低楼层 (共33层),130.55㎡,板塔结合,南,精装,两梯四户,2018-07-21,2007-11-02,满五年,800万元,龙华新区
,暂无数据,,,,,,,,,,,,暂无数据
阳基新天地,龙岗区,2室1厅1厨1卫,中楼层 (共24层),73.61㎡,塔楼,南,简装,两梯六户,2018-07-03,2016-03-26,满两年,270万元,丹竹头
南园村园西,福田区,3室1厅1厨2卫,中楼层 (共7层),101.91㎡,板楼,南,简装,一梯四户,2019-05-12,2013-07-24,满五年,500万元,华强南
,暂无数据,,,,,,,,,,,,暂无数据
翠盈嘉园,罗湖区,3室2厅1厨1卫,中楼层 (共34层),103.65㎡,塔楼,南,精装,三梯十户,2019-12-12,2009-03-02,满五年,580万元,洪湖
怡翠花园,宝安区,3室2厅1厨1卫,中楼层 (共8层),84㎡,板塔结合,西南,简装,一梯两户,2019-12-12,2016-08-18,满两年,380万元,西乡
流塘阳光花园,宝安区,2室1厅1厨1卫,高楼层 (共30层),46.39㎡,塔楼,东南,简装,六梯二十三户,2018-06-06,2015-09-24,满两年,220万元,西乡
东方半岛花园A区,龙岗区,2室2厅1厨2卫,高楼层 (共11层),80.94㎡,板塔结合,西北 北 东北,简装,一梯四户,2018-06-24,2004-05-26,满五年,300万元,布吉大芬
万科公园6号,龙岗区,3室1厅1厨2卫,低楼层 (共45层),88.97㎡,塔楼,东南,精装,两梯五户,2017-12-07,2015-11-26,满两年,450万元,布吉南岭
嘉洲富苑,福田区,3室1厅1厨1卫,低楼层 (共30层),92.86㎡,塔楼,南,精装,两梯六户,2018-07-18,2015-08-13,满两年,720万元,新洲
,暂无数据,,,,,,,,,,,,暂无数据
阳光天健城,龙岗区,3室1厅1厨1卫,低楼层 (共26层),95.86㎡,塔楼,东南,简装,三梯四户,2019-11-15,2018-01-15,未满两年,600万元,大运新城
万科公园里一期,龙岗区,1室0厅1厨1卫,高楼层 (共29层),39.19㎡,塔楼,西南,精装,三梯十三户,2018-08-05,2018-01-02,满两年,160万元,布吉南岭
中海日辉台,龙岗区,2室2厅1厨1卫,中楼层 (共6层),63.4㎡,板楼,南,简装,一梯四户,2018-07-08,2009-07-02,满五年,380万元,坂田
中粮幸福花园,宝安区,2室1厅1厨1卫,高楼层 (共27层),43.57㎡,板塔结合,东,精装,三梯十二户,2019-12-20,2018-03-22,未满两年,368万元,西乡
鹏兴花园一期,罗湖区,3室1厅1厨2卫,低楼层 (共7层),103.85㎡,板楼,南,精装,一梯两户,2018-11-14,2007-11-19,满五年,550万元,莲塘
新阳丽舍,龙华区,2室1厅1厨1卫,低楼层 (共7层),42.29㎡,板塔结合,东南,精装,一梯二十户,2019-02-15,2016-07-21,满两年,200万元,龙华中心
海富花园,罗湖区,2室1厅1厨1卫,低楼层 (共32层),81.34㎡,板塔结合,北,精装,两梯八户,2019-11-12,2004-09-28,满五年,325万元,黄贝岭
福德花园,罗湖区,1室1厅1厨1卫,中楼层 (共32层),42.32㎡,板塔结合,东南,简装,三梯十二户,2019-06-02,2010-02-10,满五年,245万元,螺岭
万科城市花园,福田区,4室2厅1厨2卫,低楼层 (共7层),148.25㎡,板塔结合,东南,简装,一梯两户,2018-07-09,1998-11-09,满五年,1350万元,香梅北
明华广场,罗湖区,1室1厅1厨1卫,中楼层 (共16层),58.45㎡,板塔结合,西南,简装,两梯十五户,2018-04-29,2016-03-02,满两年,233万元,东门
仁恒峦山美地,龙岗区,3室1厅1厨2卫,低楼层 (共32层),76.65㎡,板塔结合,南,精装,两梯四户,2019-05-20,2013-09-12,满五年,340万元,龙岗宝荷
,暂无数据,,,,,,,,,,,,暂无数据
万科金域蓝湾一期,福田区,3室1厅1厨2卫,低楼层 (共33层),102.25㎡,板塔结合,西南,简装,三梯六户,2019-10-23,2015-07-16,满两年,860万元,上下沙
泰华锦绣城,宝安区,4室1厅1厨2卫,中楼层 (共13层),118.6㎡,板塔结合,东北 东,其他,一梯四户,2020-01-10,2018-02-01,未满两年,565万元,翻身
诺德中央道,龙岗区,3室2厅1厨2卫,高楼层 (共33层),88.23㎡,板楼,南,精装,两梯五户,2019-11-01,2017-11-06,满两年,450万元,坂田
万科公园里二期,龙岗区,3室1厅1厨2卫,低楼层 (共32层),88.57㎡,板塔结合,东南,精装,两梯六户,2019-11-16,2015-10-12,满两年,393万元,布吉南岭
茂业城,龙岗区,3室2厅1厨1卫,中楼层 (共8层),71.4㎡,板塔结合,东南,简装,一梯四户,2019-05-14,1998-10-09,满五年,260万元,布吉大芬
信义假日名城一期沁芳园,龙岗区,2室1厅1厨1卫,高楼层 (共6层),71.84㎡,板塔结合,东南,精装,一梯四户,2019-11-16,2015-08-18,满两年,295万元,布吉关
怡龙枫景园,龙岗区,3室1厅1厨1卫,中楼层 (共26层),88.98㎡,板塔结合,南,精装,两梯六户,2019-11-26,2012-03-28,满五年,320万元,龙岗双龙
东湖医院住宅楼,罗湖区,2室1厅1厨1卫,低楼层 (共6层),72.42㎡,板楼,南,精装,一梯两户,2017-12-20,2017-11-10,满两年,330万元,百仕达
信义荔山公馆,龙岗区,3室1厅1厨2卫,低楼层 (共25层),86.42㎡,塔楼,东 西,精装,三梯六户,2019-10-13,2011-11-18,满五年,490万元,布吉关
峰度天下,罗湖区,2室2厅1厨1卫,低楼层 (共30层),79.48㎡,板塔结合,北,精装,两梯五户,2018-12-24,2017-12-05,满两年,375万元,新秀
振业城,龙岗区,2室2厅1厨1卫,高楼层 (共6层),85.47㎡,板塔结合,南 北,简装,一梯两户,2018-03-01,2006-06-07,满五年,330万元,横岗
宏发前城,宝安区,3室2厅1厨2卫,高楼层 (共51层),74.76㎡,塔楼,西北,毛坯,四梯六户,2020-01-01,2018-04-01,未满两年,750万元,西乡
泰阳金桔苑,龙岗区,3室1厅1厨1卫,高楼层 (共6层),85.94㎡,板楼,南,简装,一梯两户,2019-12-14,2010-12-23,满五年,270万元,布吉南岭
卓越皇后道,龙华区,3室1厅1厨2卫,低楼层 (共30层),89㎡,板塔结合,南,精装,两梯四户,2019-06-11,2013-11-27,满五年,610万元,红山
宝能悦澜山花园,龙岗区,4室2厅1厨2卫,低楼层 (共29层),88.51㎡,板塔结合,南,精装,两梯五户,2019-09-11,2015-09-08,满两年,395万元,龙岗中心城
前海东岸,南山区,3室2厅1厨1卫,低楼层 (共38层),88.33㎡,塔楼,西南 西 西北,精装,三梯六户,2019-12-08,2016-10-10,满两年,845万元,南头
西海明珠花园,南山区,1室1厅0厨0卫,高楼层 (共25层),55.22㎡,塔楼,北,简装,六梯十八户,2018-07-21,2005-05-20,满五年,260万元,南山中心
莲花北村,福田区,3室2厅1厨2卫,中楼层 (共8层),86.25㎡,板楼,北,简装,一梯四户,2018-07-24,2016-01-28,满两年,670万元,莲花
祥云天都世纪大厦,福田区,3室1厅1厨1卫,中楼层 (共32层),91.63㎡,板塔结合,西北,精装,四梯十六户,2019-10-25,2015-02-27,满两年,560万元,新洲
福民大厦,福田区,3室2厅1厨1卫,中楼层 (共30层),90.91㎡,板塔结合,西北,简装,两梯八户,2019-07-31,2007-01-12,满五年,510万元,皇岗
中信红树湾南区,南山区,4室2厅1厨2卫,中楼层 (共32层),170.09㎡,塔楼,东南 西北,精装,两梯三户,2019-01-22,2004-11-11,满五年,2280万元,红树湾
承翰陶源,龙岗区,3室1厅1厨2卫,高楼层 (共33层),88.54㎡,板塔结合,南,毛坯,两梯四户,2017-12-29,2016-04-18,满两年,308万元,龙岗中心城
源兴居,罗湖区,2室2厅1厨1卫,中楼层 (共32层),81.69㎡,板塔结合,东南,精装,三梯八户,2018-07-07,2001-11-28,满五年,520万元,洪湖
恒大国香山,龙岗区,3室2厅1厨2卫,高楼层 (共42层),87.66㎡,板塔结合,西南,精装,三梯四户,2018-05-08,2014-12-31,满五年,400万元,布吉南岭
万科金域东郡,坪山区,2室2厅1厨1卫,低楼层 (共16层),64.13㎡,塔楼,南,简装,两梯八户,2019-12-13,2017-07-10,满两年,265万元,坪山
宝珠花园,南山区,3室1厅1厨1卫,中楼层 (共11层),86.92㎡,塔楼,东南,精装,一梯四户,2019-11-22,2008-12-24,满五年,640万元,西丽
和兴苑,龙岗区,4室2厅1厨2卫,高楼层 (共7层),112.37㎡,板楼,南,简装,一梯四户,2019-11-18,2015-09-02,满两年,355万元,龙岗中心城
万科第五园五期,龙岗区,4室2厅1厨2卫,中楼层 (共14层),152.26㎡,塔楼,东南,简装,两梯六户,2018-06-30,2009-02-12,满五年,700万元,坂田
新秀苑,龙岗区,3室2厅1厨1卫,中楼层 (共17层),109.15㎡,板塔结合,东南,精装,两梯六户,2018-07-14,2008-05-22,满五年,410万元,横岗
朝阳里,龙岗区,2室2厅1厨1卫,中楼层 (共6层),57.16㎡,板塔结合,南,精装,一梯四户,2018-01-18,2010-11-14,满五年,318万元,龙岗中心城
景源华庭,福田区,2室2厅1厨1卫,高楼层 (共30层),78.66㎡,板塔结合,东南,简装,三梯十户,2018-11-21,2016-02-24,满两年,505万元,皇岗
嘉洲富苑,福田区,3室2厅1厨2卫,高楼层 (共30层),97.69㎡,塔楼,南,精装,两梯六户,2018-03-05,2012-08-17,满五年,760万元,新洲
华业玫瑰四季馨园二期,龙华区,2室2厅1厨1卫,高楼层 (共32层),51.21㎡,塔楼,西南,精装,三梯十户,2018-07-14,2016-10-11,满两年,460万元,红山
嘉葆润金座,福田区,4室1厅1厨2卫,高楼层 (共20层),61.41㎡,塔楼,西南,精装,四梯二十五户,2019-12-21,2013-03-11,满五年,615万元,新洲
招东小区,南山区,3室2厅1厨2卫,低楼层 (共7层),91.48㎡,板塔结合,南,简装,一梯两户,2018-07-14,2002-04-22,满五年,700万元,蛇口
富通天骏,龙华区,4室2厅1厨2卫,高楼层 (共18层),148.9㎡,板塔结合,南 北,简装,两梯三户,2017-11-26,2004-04-29,满五年,690万元,龙华中心
